textID,text,sentiment
2dd635e929,hahaha.. sadly this one`s supposed to be done individually.. so no chance of social loafing lol,neutral
eb57a4929f,Hey what`s up? My name is Caleb and I`m your newest follower!!!,neutral
77325a1b7e,Happened to me the other day.  Was wearing a necklace that made a white spot on my chest.,neutral
1251b166af,Listening to Yultron!!,neutral
1ab146d8c9,*points at Facebook message*,neutral
e15ca06b7d,I`m sure some1 will **** out and play. I`m workin through til midnight.,neutral
4c7324d838,Nope  Neither of our ladies are on today.,neutral
1a4f7e83c6," sorry again, I don`t have a twitter ap on my phone, so I only text to it, I can only reply on the internet for now.",negative
ab7898dd18,that plain sux. kinda like cheers goin off the air.,neutral
da83070320,#itsucks when everyone but the one i want to text me is texting me!,negative
fc2e634d1a,I`ve got to catch the bus to work,neutral
13e57846a6,I think me gettin a physical change,neutral
52cc790874,_01Xx   dont leave us !!! whats up ? ****,neutral
22f0294ce9,shouts out to  and,negative
aee80f7dd0,#BGT  ooooh tooo weird for me,negative
8882fdfd34,ahh. That sucks.,negative
ceae6a78a2,fed up of pain now,negative
c3f5025596,I am so glad it`s Friday. I just got off work and I`m so tired.,neutral
860716db55,you`ve go mail,neutral
20901c790d,The trains turned into a microwave,neutral
90c864a210,i wont have time to buy  and i need a new binder pa,neutral
c8035d770d,unfortunately people at work let me down so I am now having a bad morning! it`s official... but revenge is a dish best served cold,negative
f4e66c4f1a,"tiiiiiiired! Going to bed! Drinking leads to making out with boys, who you later forget their names.... Don`t drink kids. Goodnight",negative
699bb2c9c9,"so, why the hell are we going to school for 2 hours next monday and tuesday...dumb snow days and thier lame rules...my mom making me go",negative
cf1d92928e,miss my hubby already!,negative
bced14cd92,"Marley won`t watch the French Open unless it`s in HD, which it`s not...   But my latest political ad is: http://tinyurl.com/lvsn76",neutral
7a66758e39,lmao!!! ummm duh gurl I need to buy me some more v-necks I like em!!!,neutral
efa546635f,this kitteh likes going in front... or behind... or to the side...of the box.,neutral
1e7ba986a2,wish i was but im in chicago,negative
5b747a13f6,Shopped til i dropped....come bac sunshine i miss u,negative
545b1b920b,"Well poop, my guitar lesson was canceled today  I`m so sad. I hope his son feels better soon tho.",neutral
79c0162c77,useless tweet! LOL jk yay!!! You`re coming tmr! How long u gnna be in phils for  ?,negative
4f3ffba924,"_Gorham aww, what a shame  ........you can still #followfriday them though, no? >.>",negative
988a03b6eb," Wow, thats quite the trip!",neutral
1decf45f72,Early monday cramming... yay. Only a few weeks left,neutral
0321cdf978,: Sad But True  :: I SHouldnt Right?,negative
2707d7e045,my tummy kinda hurts!,negative
d909405790,not in the mood,negative
97f1a30e59,hates continually getting sick whenever he has exams,negative
024c74397e,"Plan for this evening: dinner, shopping for dress shirts, watching Up, going to bed. Plan for Saturday: Funeral for a friend...",neutral
e21524f723,Still at work.,neutral
2461db68e0,yes i have read them many times.,neutral
3d07aaa737,I`m going to turn it off. We Tribbles don`t need tracking devices!     #hhrs,neutral
e94ce8f051,I`m so pissed off today n sadly.. Can`t even share the reason here,negative
23ec28e7d0,hasa Lemon Cake in the oven and is going on to make Pork Casserole  Domestic or what!,neutral
caf8b13c31,thx for the suggestion - I don`t think it`ll be easy to convince her cold calling isn`t aweful tho,neutral
963e4d81e7,I get to go to coffee now  It`s no fun. I hate it too!,negative
372a3b9c8a,HII!! Thatsï¿½meE!! I woke up and I am goinG to SchooL... Why me??,neutral
ac094c4e56,So much for Skype for BlackBerry in May,neutral
1d4d34f08d,just saw a baby blue regal with the word 'SLAB' written in huge letters on the side  hahaaaa,neutral
f014e4ca6e,I need to look at apartments tomorrow,neutral
49e632c4e1,Looks like it`s going to be a upset for Venus,negative
1e8ac1d680,Aaarrrgh! I sooo want to see  at MSG in August but dammit the decent seats are expensive. Booooooo recession!,negative
6f99793f65,does it mean you will b going 2 bed earlier on Mondays?,neutral
c8bcfff762,shut up.,negative
3cf2a5d309,.: no health insurance is not an option.,neutral
b061fb5237,Battery is going to die!,neutral
34cce13acd,I never knew,neutral
939823c9f7,Just thinking that it will all pay off in the end.,neutral
d3a198f0b0,"In cafe management, the end of the month is nothing but numbers. My arty little head hurts from finding discrepencies",negative
8e5f9c7b1e,Well I will send out an email and you all can pick your fave cake and ice cream flavor  and the 'cup' part is belgian chocolate,neutral
b3829e3f62,Shoutout to Reyah my fellow Philly homegirl we`re both making the best of hard situations  (PUSH) pray until something happens.. much love,neutral
283eb0d919,Would defo have done that but Im already booked over t`other side of the country,neutral
144dfb402f,I am so full. No more food tonight... I don`t want no cake and ice cream at this party.,neutral
59e6f3eeff,I hate today.,negative
0042cd7180,Can someone chemics ?,neutral
ce791e2133,i have never seen Wall-E. i am confused because i had no idea what you guys were talking about... hehe!  now i do though!,neutral
7f537c931f,Finally back from the stupid holiday ! Missing the fit bar men though,negative
9ebbde72a7," haha i`ll keep that in mind  so far, i reckon i have enough money to stop my hair greying when i retire ;D",neutral
24532ab83c,"at dads, watching some mtv and am going on sims2 in a minutee",neutral
fabcf4568c,Classic JT for a Saturday evening  http://bit.ly/LrzJr,neutral
6dbc4aeaf0,and this terrible cartoon that`s supposed to be mexican.,negative
ce57c80f8f,I would think you`d want to follow me.,neutral
941f21072c,look at my background that`s how I want my future date to be like  (well if I ever get him).,neutral
59da188f20,Oh noes!! Melted ice cream = do not want.,negative
d5bede7874,"aww i can`t believe that wee girl on bgt was crying, it was so sad",negative
e8b44acc78," Likewise. However, what was the comment about originally?",neutral
17b920af1c,can`t believe I`m leaving this place tomorrow.,neutral
d7260aaf20,Those are the things that mean the world,neutral
5e7570e321,Will arrive tomorrow morning at 7  #early,neutral
6f3cbd74b2,lol hopefully it`ll happen like next timee near the new album,neutral
69d00851e1," we always miss each other, don`t we?",negative
c9d567bba5,It will if I do it in a round about way. I ahve to copy the public contacts into my personal contacts first.  no big deal,neutral
aa531ffed0,Just got back & saw yr tweet. It`s 7.30pm  monday here - mayday public holiday,neutral
519a5d3be7,why not now you made me sad I thought you`d be jumping for joy,neutral
b0d1361181,Oh ****!  I forgot to eat! Grumble grumble.,negative
81b03a933a,Haha **** you not inviting me,negative
8623121914,Need To Go Shopping  Boring Day T`day....Nothing To Dooo. College Tmro...How ****` Excitin`  Wish Twitter Was Simplified For Me =] <3,negative
cb774db0d1," I`d have responded, if I were going",neutral
754fee0f03,So my first aid shift started out with some excitement but now it`s kinda died down...  I wish I could do this more often!,neutral
faac38cfe2,make up your mind,neutral
a45e03ab32," geez, 15 years? You`d think they would have had that checked out years ago!",negative
237589b163,I hate when my bf beats da dogs. But I guess that the only way to teach these pitts.,negative
bc4eebb5c5,follow friday.. follow me coz i only have 26 followers...  (it`s not 2am),neutral
74dc715845,lol seriously.  fail. ::sigh::,negative
533790770a," well you MY man, you and your truck are 900 too many miles away!!",negative
69938f9083,sunday is runday- outta bed and onto the road,neutral
5c6c767fa8," come overhere then, the Dutch don`t dub  might go in an hour #BringTaraBack",neutral
5d58d24dff,of course its not coming to boise,negative
4af048a008,"trying to do a blend. i know, i suck at them but there`s no harm in trying.",negative
9f292fb9b4,": I live in germany, it costs a lot too!  I wish you could follow me anyway..",neutral
137bd9f056,"  as a kid, i remember searching with the local video store owner in a godown , got a video tape with fungus badluck",negative
17c8c317f0,"Scream just played on my iPod. First thing that comes to mind, BEAR MACHINEEEEE!!!! Lol",neutral
baff931d7f,It just hit me that I am leaving conti...     boooooooo..,neutral
cdbafb4641,I am sad today,negative
04988b9aa6,"I hate to say this, but CLA really should have had a press conference or something today.",negative
d8a325da18,I just heard that Regina girls song @ les deux! And I think u should/have 2 come back 2 mc! I miss u,negative
38a664bccf,aww at when she was cryin tho...i want her to get thru...i feel sorry for her  shes so good tho.,neutral
b50806aab5,Waiting the next release,neutral
d61920978e,is feeling Fab today and missing my boo,neutral
8cbcec4dda,Theres nothing like your own pillow.,neutral
4e5ea1304c,Were at citibank I thought we were gonna go to grannys house but were no,neutral
91fb409df7,I feel actual heartbreak.. _Gates last night  x,negative
0c6ea9affd,mad traffic,negative
701f05eebd,not doing relay  oh well.,negative
3d7b8ed35a,im so hungry and i have nothing to eat,negative
09b5da5f05,"Google going down means DoubleClick goes down too, means I can`t get any work done.",negative
a95d808e79,Just loaned out a set of aerobars to team mate for tomorrow`s Texas Cup race at Alkek. Bummed I won`t be there.,negative
2517f342d5,Collabro w/JPhlip called 'California' was another hot one.,neutral
0bf5ea2bcf,I just banged my elbow and its bleeding  owwiee,negative
d5641944de,"Was outside playing ball with dogs, now all hot and sweaty",negative
cfb572ddcb,"Is about to go in the garden, weeding, mulching, cutting down and anything else that I find to do",neutral
554df258ad,Hm... TweetDeck has lost all old replies.,negative
bc0714fe25,"It`s about time I let people know whats happenning, although I often wonder why I bother   but hey it`ll soon be Christmas........",neutral
e68161fc9d,I just changed the backgroung but now I have no profile ppicture,neutral
ca52f7afec,why did u copy wot i wrote //hmm,neutral
fda8c135e5,"Up and at em... got a big To Do List for today, and hubby has to work   But then weekend is going to be just us... I think!",neutral
47a6b0327e,Feel like death  evil headache and need to pack and drive to parents. Bum.,negative
de5afb99a6,"Sorry if I`m unsociable I`m loading up stock in the shop, mums making me",neutral
ab5bdfc283,cool! ok yeah see i dont have the old files with separate vocals so im trying to punch em all up as one track(all i can do),neutral
6ed3d052e4,Just left you a message! Hope you get it,neutral
032e865dc7,K will check it out...,neutral
a3fe525405,Well I am on the RIGHT side of thirty,neutral
da1e9f4d1a,needs my mommy  http://plurk.com/p/x116r,neutral
429a0e1eff," Awwww...thanks!! ;) Unfortunately, everything closes at 4pm in Sweden on a friday. Presentation is 9am Monday.",neutral
d8467800ee,I clicked on the Check out pictures of Angelina and it went to a spam site about ordering checks .. go figure,neutral
b2a3efbe89,alrightttt twitter. i have netball nowww  this is my 600th twitter haha  byeeeee,neutral
529809d523,It should be illegal for me to date,negative
38a6051ceb,It`s too hot to be sat in an office!  I wanna be out in the sun shineeeee.,negative
9d99a1e28d,mcfonalds roulette i i lose. they forgot mygrilled snack wrap,negative
dd030f0698,what kind of food Celli? I`m following you now,neutral
6f901d6778," I`ve totally been MIA, i know  bad me",negative
6f64d970e6,woken up by mum. work,neutral
5bf06a2402,"Oopsie, the origami box I just made looks like a strawberry! should I be allowed to teach?",neutral
6bf46b99ce,Really tired JAKe always gives me more work,negative
79f5ba757b,just got back from tori`s. watching shark boy and lava girl,neutral
601c948e54,doing chemo,neutral
24d79167f7,My friend and I have a request that you play Nothing Sir when you hit Perth on Tues. From Jazz and Charni,neutral
a484446fa8,Will be back in Dallas tomorrow.,neutral
31cdeb67af,when nina picked up my call lastnight i didnt know she was talking to me and i like totally didnt answerr,neutral
713aae7489,i hate not being able to twitterize on my cell phone  oh well,negative
b4f2238ce6," lol `if u knew better, u`d do better, wouldnt wear Uggs in shoe weather...` awww RIP Stack B",negative
931fdca6ea,That doesn`t sound fun,negative
